entity_id,state,last_changed
sensor.esp32_ot_mqtt_outdoor_voltage,4.09,2026-07-25T11:16:40.081Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.094,2026-07-25T11:17:18.937Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.092,2026-07-25T11:17:38.375Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.094,2026-07-25T11:17:57.811Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.1,2026-07-25T11:18:17.249Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.102,2026-07-25T11:18:56.121Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.1,2026-07-25T11:19:34.964Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.096,2026-07-25T11:20:13.814Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.09,2026-07-25T11:20:52.201Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.1,2026-07-25T11:21:31.515Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.092,2026-07-25T11:22:10.327Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.094,2026-07-25T11:22:49.153Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.092,2026-07-25T11:23:28.353Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.094,2026-07-25T11:24:06.810Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.092,2026-07-25T11:24:45.631Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.096,2026-07-25T11:25:43.831Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.1,2026-07-25T11:26:22.606Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.096,2026-07-25T11:27:01.778Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.094,2026-07-25T11:27:40.204Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.098,2026-07-25T11:28:19.035Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.094,2026-07-25T11:28:57.841Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.092,2026-07-25T11:30:15.756Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.1,2026-07-25T11:31:33.289Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.094,2026-07-25T11:33:48.870Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.098,2026-07-25T11:36:04.438Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.094,2026-07-25T11:38:58.692Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.096,2026-07-25T11:39:37.040Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.092,2026-07-25T11:41:33.163Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.1,2026-07-25T11:42:31.208Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.094,2026-07-25T11:43:29.257Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.088,2026-07-25T11:44:47.024Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.09,2026-07-25T11:46:04.389Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.094,2026-07-25T11:47:21.706Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.096,2026-07-25T11:48:58.311Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.09,2026-07-25T11:50:15.555Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.092,2026-07-25T11:51:52.115Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.086,2026-07-25T11:53:47.956Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.098,2026-07-25T11:55:43.781Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.096,2026-07-25T11:58:37.413Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.098,2026-07-25T12:01:31.014Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.094,2026-07-25T12:03:26.686Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.096,2026-07-25T12:04:24.504Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.09,2026-07-25T12:06:20.187Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.098,2026-07-25T12:06:58.411Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.096,2026-07-25T12:08:15.900Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.098,2026-07-25T12:10:30.828Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.094,2026-07-25T12:11:47.937Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.098,2026-07-25T12:16:56.105Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.096,2026-07-25T12:18:51.620Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.104,2026-07-25T12:21:44.801Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.092,2026-07-25T12:24:18.724Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.094,2026-07-25T12:25:54.911Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.092,2026-07-25T12:33:17.211Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.094,2026-07-25T12:35:50.944Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.098,2026-07-25T12:39:41.554Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.096,2026-07-25T12:44:29.694Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.098,2026-07-25T12:49:17.771Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.088,2026-07-25T12:54:05.770Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.092,2026-07-25T12:58:53.788Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.09,2026-07-25T13:03:41.755Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.088,2026-07-25T13:07:51.287Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.09,2026-07-25T13:12:39.151Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.094,2026-07-25T13:22:14.720Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.096,2026-07-25T13:31:50.224Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.094,2026-07-25T13:36:37.948Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.082,2026-07-25T13:41:25.632Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.092,2026-07-25T13:46:13.267Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.1,2026-07-25T13:51:00.901Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.092,2026-07-25T13:53:15.111Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.102,2026-07-25T13:58:02.725Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.098,2026-07-25T14:02:50.314Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.086,2026-07-25T14:07:37.858Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.094,2026-07-25T14:12:25.447Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.084,2026-07-25T14:22:00.575Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.1,2026-07-25T14:26:48.032Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.094,2026-07-25T14:31:35.578Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.088,2026-07-25T14:36:23.114Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.098,2026-07-25T14:41:10.662Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.084,2026-07-25T14:50:45.722Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.092,2026-07-25T14:55:33.215Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.08,2026-07-25T14:58:06.521Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.096,2026-07-25T15:02:54.047Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.08,2026-07-25T15:06:24.811Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.096,2026-07-25T15:08:19.823Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.084,2026-07-25T15:13:07.322Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.092,2026-07-25T15:17:54.674Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.09,2026-07-25T15:22:42.064Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.096,2026-07-25T15:27:29.488Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.094,2026-07-25T15:28:07.803Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.098,2026-07-25T15:28:45.785Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.094,2026-07-25T15:29:43.650Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.098,2026-07-25T15:30:40.776Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.086,2026-07-25T15:31:38.257Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.098,2026-07-25T15:32:16.605Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.086,2026-07-25T15:32:35.785Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.098,2026-07-25T15:32:54.956Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.092,2026-07-25T15:33:13.696Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.096,2026-07-25T15:33:52.526Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.08,2026-07-25T15:34:30.860Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.094,2026-07-25T15:34:49.560Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.092,2026-07-25T15:35:28.747Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.098,2026-07-25T15:36:25.987Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.084,2026-07-25T15:37:23.459Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.088,2026-07-25T15:38:01.837Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.09,2026-07-25T15:38:59.391Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.086,2026-07-25T15:40:16.454Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.094,2026-07-25T15:41:33.189Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.092,2026-07-25T15:55:56.667Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.088,2026-07-25T16:00:25.279Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.082,2026-07-25T16:05:12.824Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.08,2026-07-25T16:10:00.174Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.086,2026-07-25T16:14:47.438Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.098,2026-07-25T16:17:39.783Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.088,2026-07-25T16:22:26.865Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.094,2026-07-25T16:24:21.635Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.104,2026-07-25T16:29:08.598Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.088,2026-07-25T16:33:55.393Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.098,2026-07-25T16:36:10.319Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.094,2026-07-25T16:36:29.069Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.096,2026-07-25T16:39:21.552Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.094,2026-07-25T16:44:08.206Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.098,2026-07-25T16:48:16.595Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.092,2026-07-25T16:53:03.275Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.102,2026-07-25T17:02:36.495Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.09,2026-07-25T17:07:23.107Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.096,2026-07-25T17:12:09.669Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.086,2026-07-25T17:21:42.714Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.09,2026-07-25T17:26:29.203Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.092,2026-07-25T17:31:15.673Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.096,2026-07-25T17:33:47.414Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.092,2026-07-25T17:34:06.501Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.086,2026-07-25T17:35:42.032Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.092,2026-07-25T17:40:28.511Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.098,2026-07-25T17:50:01.311Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.09,2026-07-25T17:54:47.703Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.096,2026-07-25T17:59:34.029Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.094,2026-07-25T18:04:20.343Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.092,2026-07-25T18:09:06.629Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.094,2026-07-25T18:13:52.941Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.09,2026-07-25T18:18:39.253Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.088,2026-07-25T18:23:25.509Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.092,2026-07-25T18:28:11.795Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.09,2026-07-25T18:33:16.128Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.088,2026-07-25T18:38:02.411Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.086,2026-07-25T18:42:48.555Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.09,2026-07-25T18:47:34.705Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.094,2026-07-25T18:52:20.987Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.098,2026-07-25T18:57:07.304Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.1,2026-07-25T19:01:53.634Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.094,2026-07-25T19:06:39.890Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.096,2026-07-25T19:16:12.478Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.098,2026-07-25T19:20:58.729Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.096,2026-07-25T19:25:45.031Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.094,2026-07-25T19:30:47.282Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.098,2026-07-25T19:35:33.604Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.09,2026-07-25T19:40:19.898Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.092,2026-07-25T19:45:06.283Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.09,2026-07-25T19:49:52.628Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.098,2026-07-25T19:54:39.026Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.088,2026-07-25T19:59:25.351Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.096,2026-07-25T20:04:11.708Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.084,2026-07-25T20:08:58.066Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.09,2026-07-25T20:13:44.474Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.088,2026-07-25T20:18:30.899Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.092,2026-07-25T20:23:17.351Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.084,2026-07-25T20:26:43.881Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.094,2026-07-25T20:30:33.470Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.096,2026-07-25T20:35:19.927Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.088,2026-07-25T20:40:06.389Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.092,2026-07-25T20:44:52.757Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.096,2026-07-25T20:54:25.468Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.092,2026-07-25T20:59:11.829Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.088,2026-07-25T21:03:58.225Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.1,2026-07-25T21:13:31.184Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.096,2026-07-25T21:18:17.692Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.086,2026-07-25T21:23:04.239Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.09,2026-07-25T21:23:58.375Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.088,2026-07-25T21:24:17.483Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.096,2026-07-25T21:27:47.604Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.082,2026-07-25T21:32:34.166Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.092,2026-07-25T21:37:20.703Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.094,2026-07-25T21:42:07.293Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.096,2026-07-25T21:46:53.831Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.086,2026-07-25T21:51:40.401Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.092,2026-07-25T21:56:26.947Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.098,2026-07-25T22:01:13.520Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.094,2026-07-25T22:06:00.012Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.086,2026-07-25T22:10:46.488Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.09,2026-07-25T22:15:33.034Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.098,2026-07-25T22:20:19.521Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.096,2026-07-25T22:21:34.880Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.1,2026-07-25T22:21:53.965Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.094,2026-07-25T22:25:24.136Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.088,2026-07-25T22:30:10.679Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.096,2026-07-25T22:34:57.259Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.082,2026-07-25T22:39:43.882Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.096,2026-07-25T22:44:30.450Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.086,2026-07-25T22:49:17.074Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.094,2026-07-25T22:54:03.602Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.098,2026-07-25T22:58:50.169Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.088,2026-07-25T23:03:36.718Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.086,2026-07-25T23:08:23.265Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.092,2026-07-25T23:13:09.782Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.09,2026-07-25T23:17:56.220Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.098,2026-07-25T23:24:17.296Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.088,2026-07-25T23:29:03.871Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.096,2026-07-25T23:33:50.478Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.094,2026-07-25T23:38:37.060Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.088,2026-07-25T23:43:23.659Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.09,2026-07-25T23:48:10.209Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.096,2026-07-25T23:52:56.776Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.092,2026-07-25T23:57:43.254Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.09,2026-07-26T00:02:29.763Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.084,2026-07-26T00:07:16.331Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.092,2026-07-26T00:12:02.874Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.1,2026-07-26T00:17:09.189Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.094,2026-07-26T00:21:56.101Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.088,2026-07-26T00:26:42.725Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.094,2026-07-26T00:29:53.773Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.088,2026-07-26T00:34:40.895Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.098,2026-07-26T00:39:27.069Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.102,2026-07-26T00:44:13.730Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.088,2026-07-26T00:49:00.349Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.092,2026-07-26T00:53:46.947Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.098,2026-07-26T00:58:33.557Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.092,2026-07-26T01:03:20.180Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.094,2026-07-26T01:08:06.782Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.104,2026-07-26T01:12:53.425Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.098,2026-07-26T01:14:27.886Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.092,2026-07-26T01:14:46.991Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.084,2026-07-26T01:21:28.290Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.086,2026-07-26T01:26:14.974Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.092,2026-07-26T01:35:48.321Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.09,2026-07-26T01:40:35.021Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.1,2026-07-26T01:45:21.751Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.088,2026-07-26T01:48:13.816Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.09,2026-07-26T01:53:00.624Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.096,2026-07-26T01:57:47.439Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.1,2026-07-26T02:01:36.929Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.096,2026-07-26T02:04:09.930Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.094,2026-07-26T02:07:21.272Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.084,2026-07-26T02:12:08.294Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.092,2026-07-26T02:12:27.441Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.09,2026-07-26T02:12:46.606Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.084,2026-07-26T02:13:43.654Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.096,2026-07-26T02:16:17.123Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.092,2026-07-26T02:17:52.832Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.094,2026-07-26T02:18:31.105Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.09,2026-07-26T02:23:18.214Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.1,2026-07-26T02:28:05.206Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.092,2026-07-26T02:32:52.279Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.094,2026-07-26T02:34:27.976Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.1,2026-07-26T02:36:41.978Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.086,2026-07-26T02:37:58.546Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.092,2026-07-26T02:38:17.677Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.086,2026-07-26T02:40:12.513Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.098,2026-07-26T02:40:50.414Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.096,2026-07-26T02:41:28.719Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.092,2026-07-26T02:45:37.946Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.08,2026-07-26T02:47:32.821Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.096,2026-07-26T02:50:44.312Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.092,2026-07-26T02:56:48.193Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.088,2026-07-26T02:59:21.426Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.086,2026-07-26T03:04:08.766Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.098,2026-07-26T03:07:20.305Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.096,2026-07-26T03:12:07.740Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.092,2026-07-26T03:16:16.845Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.096,2026-07-26T03:18:49.750Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.098,2026-07-26T03:20:06.884Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.096,2026-07-26T03:23:37.756Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.088,2026-07-26T03:24:35.297Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.09,2026-07-26T03:29:22.869Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.092,2026-07-26T03:37:41.216Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.086,2026-07-26T03:38:19.201Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.096,2026-07-26T03:41:50.457Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.088,2026-07-26T03:42:47.957Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.094,2026-07-26T03:47:35.526Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.088,2026-07-26T03:52:23.138Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.096,2026-07-26T03:57:10.825Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.092,2026-07-26T04:03:53.495Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.098,2026-07-26T04:06:26.898Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.084,2026-07-26T04:07:43.767Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.09,2026-07-26T04:10:55.425Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.096,2026-07-26T04:14:26.322Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.106,2026-07-26T04:15:04.677Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.1,2026-07-26T04:16:21.396Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.098,2026-07-26T04:17:57.264Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.088,2026-07-26T04:19:52.284Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.086,2026-07-26T04:20:30.618Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.094,2026-07-26T04:22:06.497Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.098,2026-07-26T04:23:03.997Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.094,2026-07-26T04:25:18.203Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.1,2026-07-26T04:27:51.585Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.09,2026-07-26T04:31:41.676Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.092,2026-07-26T04:32:19.666Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.098,2026-07-26T04:34:15.113Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.086,2026-07-26T04:36:29.323Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.1,2026-07-26T04:37:07.696Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.098,2026-07-26T04:38:04.861Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.092,2026-07-26T04:42:14.544Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.09,2026-07-26T04:43:12.032Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.092,2026-07-26T04:43:50.381Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.096,2026-07-26T04:46:04.594Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.092,2026-07-26T04:46:23.405Z
